decimal, binary
36800, 1000111111000000
52715, 1100110111101011
6367, 1100011011111
25951, 110010101011111
35489, 1000101010100001
63023, 1111011000101111
4940, 1001101001100
46512, 1011010110110000
14803, 11100111010011
49402, 1100000011111010
32831, 1000000000111111
43721, 1010101011001001
13928, 11011001101000
10123, 10011110001011
14512, 11100010110000
18646, 100100011010110
28371, 110111011010011
55578, 1101100100011010
65180, 1111111010011100
34052, 1000010100000100
54914, 1101011010000010
23791, 101110011101111
37564, 1001001010111100
43214, 1010100011001110
57533, 1110000010111101
9687, 10010111010111
51824, 1100101001110000
24997, 110000110100101
29321, 111001010001001
52931, 1100111011000011
5515, 1010110001011
14953, 11101001101001
63339, 1111011101101011
56242, 1101101110110010
36677, 1000111101000101
34646, 1000011101010110
62291, 1111001101010011
24059, 101110111111011
53437, 1101000010111101
53969, 1101001011010001
3822, 111011101110
60766, 1110110101011110
37860, 1001001111100100
26910, 110100100011110
27170, 110101000100010
52386, 1100110010100010
24192, 101111010000000
36193, 1000110101100001
29591, 111001110010111
56956, 1101111001111100
27046, 110100110100110
53154, 1100111110100010
17462, 100010000110110
46363, 1011010100011011
16168, 11111100101000
22982, 101100111000110
15555, 11110011000011
25388, 110001100101100
55463, 1101100010100111
33607, 1000001101000111
9826, 10011001100010
18851, 100100110100011
15979, 11111001101011
59265, 1110011110000001
56382, 1101110000111110
26510, 110011110001110
12294, 11000000000110
21159, 101001010100111
46695, 1011011001100111
10353, 10100001110001
45830, 1011001100000110
47178, 1011100001001010
49044, 1011111110010100
27860, 110110011010100
61229, 1110111100101101
56898, 1101111001000010
59061, 1110011010110101
14510, 11100010101110
61352, 1110111110101000
43591, 1010101001000111
35126, 1000100100110110
65204, 1111111010110100
37387, 1001001000001011
61422, 1110111111101110
59325, 1110011110111101
21419, 101001110101011
17705, 100010100101001
35164, 1000100101011100
34632, 1000011101001000
9903, 10011010101111
15373, 11110000001101
63884, 1111100110001100
24475, 101111110011011
2652, 101001011100
57202, 1101111101110010
53451, 1101000011001011
17125, 100001011100101
6146, 1100000000010
9177, 10001111011001
63731, 1111100011110011
59578, 1110100010111010
37933, 1001010000101101
46662, 1011011001000110
25624, 110010000011000
33227, 1000000111001011
3530, 110111001010
26780, 110100010011100
47583, 1011100111011111
49453, 1100000100101101
26032, 110010110110000
6414, 1100100001110
3994, 111110011010
31991, 111110011110111
44628, 1010111001010100
61623, 1111000010110111
939, 1110101011
35758, 1000101110101110
52172, 1100101111001100
58143, 1110001100011111
41219, 1010000100000011
38110, 1001010011011110
59085, 1110011011001101
23382, 101101101010110
13195, 11001110001011
7461, 1110100100101
40921, 1001111111011001
17804, 100010110001100
59215, 1110011101001111
62713, 1111010011111001
26227, 110011001110011
55500, 1101100011001100
10631, 10100110000111
46684, 1011011001011100
64597, 1111110001010101
11200, 10101111000000
49765, 1100001001100101
21796, 101010100100100
24839, 110000100000111
52554, 1100110101001010
25831, 110010011100111
1154, 10010000010
5647, 1011000001111
21954, 101010111000010
19677, 100110011011101
17321, 100001110101001
31005, 111100100011101
55127, 1101011101010111
43846, 1010101101000110
33987, 1000010011000011
29879, 111010010110111
45695, 1011001001111111
30502, 111011100100110
33432, 1000001010011000
46013, 1011001110111101
65345, 1111111101000001
21419, 101001110101011
330, 101001010
9287, 10010001000111
35071, 1000100011111111
18205, 100011100011101
42986, 1010011111101010
22079, 101011000111111
59540, 1110100010010100
49411, 1100000100000011
56984, 1101111010011000
4365, 1000100001101
46207, 1011010001111111
11354, 10110001011010
23311, 101101100001111
53150, 1100111110011110
63194, 1111011011011010
5869, 1011011101101
43892, 1010101101110100
53130, 1100111110001010
14228, 11011110010100
48896, 1011111100000000
9066, 10001101101010
31021, 111100100101101
32936, 1000000010101000
53969, 1101001011010001
50304, 1100010010000000
760, 1011111000
2677, 101001110101
1790, 11011111110
12313, 11000000011001
64862, 1111110101011110
51876, 1100101010100100
35800, 1000101111011000
55635, 1101100101010011
12653, 11000101101101
59181, 1110011100101101
18936, 100100111111000
1736, 11011001000
37343, 1001000111011111
61942, 1111000111110110
31098, 111100101111010
7969, 1111100100001
13775, 11010111001111
59075, 1110011011000011
57869, 1110001000001101
24953, 110000101111001
17675, 100010100001011
46551, 1011010111010111
34527, 1000011011011111
41357, 1010000110001101
372, 101110100
13037, 11001011101101
53322, 1101000001001010
13974, 11011010010110
24672, 110000001100000
44883, 1010111101010011
38388, 1001010111110100
25763, 110010010100011
46730, 1011011010001010
28221, 110111000111101
59272, 1110011110001000
64464, 1111101111010000
48519, 1011110110000111
44755, 1010111011010011
49652, 1100000111110100
12515, 11000011100011
48602, 1011110111011010
18228, 100011100110100
39423, 1001100111111111
48030, 1011101110011110
101, 1100101
30507, 111011100101011
37875, 1001001111110011
4218, 1000001111010
45582, 1011001000001110
1996, 11111001100
5258, 1010010001010
56677, 1101110101100101
44571, 1010111000011011
43986, 1010101111010010
35065, 1000100011111001
51300, 1100100001100100
58049, 1110001011000001
59513, 1110100001111001
24262, 101111011000110
9593, 10010101111001
40384, 1001110111000000
8187, 1111111111011
6840, 1101010111000
8998, 10001100100110
40171, 1001110011101011
62053, 1111001001100101
17005, 100001001101101
22061, 101011000101101
1509, 10111100101
25499, 110001110011011
58573, 1110010011001101
18451, 100100000010011
22339, 101011101000011
46043, 1011001111011011
23611, 101110000111011
29479, 111001100100111
54771, 1101010111110011
47905, 1011101100100001
19746, 100110100100010
46818, 1011011011100010
63080, 1111011001101000
13287, 11001111100111
21081, 101001001011001
46254, 1011010010101110
51187, 1100011111110011
49711, 1100001000101111
2855, 101100100111
48807, 1011111010100111
15364, 11110000000100
62542, 1111010001001110
20983, 101000111110111
54742, 1101010111010110
27863, 110110011010111
21278, 101001100011110
54311, 1101010000100111
29622, 111001110110110
21011, 101001000010011
24301, 101111011101101
22722, 101100011000010
9944, 10011011011000
48716, 1011111001001100
10350, 10100001101110
37536, 1001001010100000
35332, 1000101000000100
995, 1111100011
60273, 1110101101110001
27098, 110100111011010
3981, 111110001101
38040, 1001010010011000
25666, 110010001000010
642, 1010000010
4528, 1000110110000
5792, 1011010100000
23737, 101110010111001
8607, 10000110011111
12392, 11000001101000
8660, 10000111010100
63827, 1111100101010011
65301, 1111111100010101
62482, 1111010000010010
39473, 1001101000110001
19776, 100110101000000
55171, 1101011110000011
18494, 100100000111110
35862, 1000110000010110
47554, 1011100111000010
44818, 1010111100010010
8408, 10000011011000
7922, 1111011110010
53780, 1101001000010100
43760, 1010101011110000
36370, 1000111000010010
14577, 11100011110001
45651, 1011001001010011
1440, 10110100000
23604, 101110000110100
11050, 10101100101010
46436, 1011010101100100
60710, 1110110100100110
40620, 1001111010101100
32019, 111110100010011
45865, 1011001100101001
5536, 1010110100000
23469, 101101110101101
34521, 1000011011011001
3292, 110011011100
7419, 1110011111011
42944, 1010011111000000
65283, 1111111100000011
55989, 1101101010110101
62052, 1111001001100100
46858, 1011011100001010
38061, 1001010010101101
40755, 1001111100110011
7601, 1110110110001
15247, 11101110001111
60123, 1110101011011011
14655, 11100100111111
9028, 10001101000100
45362, 1011000100110010
45997, 1011001110101101
53935, 1101001010101111
20448, 100111111100000
58750, 1110010101111110
35293, 1000100111011101
17121, 100001011100001
40465, 1001111000010001
58486, 1110010001110110
6106, 1011111011010
14862, 11101000001110
50929, 1100011011110001
24837, 110000100000101
22968, 101100110111000
233, 11101001
6430, 1100100011110
25156, 110001001000100
20344, 100111101111000
58379, 1110010000001011
18399, 100011111011111
14783, 11100110111111
65099, 1111111001001011
26427, 110011100111011
7666, 1110111110010
53595, 1101000101011011
53002, 1100111100001010
62490, 1111010000011010
30033, 111010101010001
44843, 1010111100101011
9436, 10010011011100
1972, 11110110100
11158, 10101110010110
62100, 1111001010010100
51619, 1100100110100011
20460, 100111111101100
34308, 1000011000000100
45825, 1011001100000001
6343, 1100011000111
52090, 1100101101111010
31953, 111110011010001
48802, 1011111010100010
9026, 10001101000010
24648, 110000001001000
62706, 1111010011110010
12178, 10111110010010
30515, 111011100110011
63103, 1111011001111111
1718, 11010110110
65120, 1111111001100000
28685, 111000000001101
48125, 1011101111111101
24260, 101111011000100
3025, 101111010001
39946, 1001110000001010
26472, 110011101101000
41194, 1010000011101010
55181, 1101011110001101
182, 10110110
50927, 1100011011101111
54807, 1101011000010111
50097, 1100001110110001
55598, 1101100100101110
33495, 1000001011010111
48929, 1011111100100001
37937, 1001010000110001
39061, 1001100010010101
43352, 1010100101011000
53489, 1101000011110001
3800, 111011011000
64222, 1111101011011110
18719, 100100100011111
7223, 1110000110111
47225, 1011100001111001
58925, 1110011000101101
30185, 111010111101001
43762, 1010101011110010
23234, 101101011000010
15502, 11110010001110
44721, 1010111010110001
31411, 111101010110011
43008, 1010100000000000
31557, 111101101000101
8811, 10001001101011
231, 11100111
44519, 1010110111100111
20504, 101000000011000
22154, 101011010001010
29552, 111001101110000
36756, 1000111110010100
52680, 1100110111001000
1491, 10111010011
24848, 110000100010000
53954, 1101001011000010
41206, 1010000011110110
20114, 100111010010010
26710, 110100001010110
39606, 1001101010110110
47751, 1011101010000111
25872, 110010100010000
51559, 1100100101100111
39394, 1001100111100010
54807, 1101011000010111
42218, 1010010011101010
10814, 10101000111110
44932, 1010111110000100
61253, 1110111101000101
42776, 1010011100011000
52234, 1100110000001010
30582, 111011101110110
29580, 111001110001100
358, 101100110
61849, 1111000110011001
39986, 1001110000110010
33314, 1000001000100010
61566, 1111000001111110
44834, 1010111100100010
38908, 1001011111111100
49075, 1011111110110011
40841, 1001111110001001
43793, 1010101100010001
51898, 1100101010111010
55354, 1101100000111010
34969, 1000100010011001
33157, 1000000110000101
35312, 1000100111110000
59693, 1110100100101101
33283, 1000001000000011
14836, 11100111110100
48775, 1011111010000111
12061, 10111100011101
62791, 1111010101000111
29295, 111001001101111
58950, 1110011001000110
24745, 110000010101001
56577, 1101110100000001
35931, 1000110001011011
54496, 1101010011100000
28448, 110111100100000
21720, 101010011011000
41411, 1010000111000011
29740, 111010000101100
48066, 1011101111000010
34111, 1000010100111111
35745, 1000101110100001
44479, 1010110110111111
48029, 1011101110011101
33716, 1000001110110100
54545, 1101010100010001
4856, 1001011111000
28542, 110111101111110
25639, 110010000100111
31213, 111100111101101
46481, 1011010110010001
39094, 1001100010110110
27293, 110101010011101
20782, 101000100101110
55419, 1101100001111011
15119, 11101100001111
64907, 1111110110001011
7213, 1110000101101
43883, 1010101101101011
55008, 1101011011100000
51928, 1100101011011000
22035, 101011000010011
63648, 1111100010100000
3297, 110011100001
27860, 110110011010100
22919, 101100110000111
3906, 111101000010
3464, 110110001000
39728, 1001101100110000
28730, 111000000111010
61263, 1110111101001111
26134, 110011000010110
6793, 1101010001001
64626, 1111110001110010
56752, 1101110110110000
62162, 1111001011010010
40039, 1001110001100111
6575, 1100110101111
62759, 1111010100100111
32981, 1000000011010101
11631, 10110101101111
29069, 111000110001101
20761, 101000100011001
47810, 1011101011000010
50167, 1100001111110111
33561, 1000001100011001
49002, 1011111101101010
29916, 111010011011100
25914, 110010100111010
25395, 110001100110011
28343, 110111010110111
13403, 11010001011011
11755, 10110111101011
47206, 1011100001100110
714, 1011001010
7010, 1101101100010
62535, 1111010001000111
13421, 11010001101101
62467, 1111010000000011
31203, 111100111100011
529, 1000010001
25359, 110001100001111
30063, 111010101101111
31899, 111110010011011
26177, 110011001000001
50853, 1100011010100101
54263, 1101001111110111
30943, 111100011011111
21209, 101001011011001
16654, 100000100001110
32972, 1000000011001100
50151, 1100001111100111
32368, 111111001110000
18178, 100011100000010
54518, 1101010011110110
60502, 1110110001010110
32848, 1000000001010000
49746, 1100001001010010
45831, 1011001100000111
60035, 1110101010000011
39501, 1001101001001101
38036, 1001010010010100
18514, 100100001010010
49785, 1100001001111001
44678, 1010111010000110
30499, 111011100100011
31654, 111101110100110
57911, 1110001000110111
62332, 1111001101111100
37104, 1001000011110000
60641, 1110110011100001
47904, 1011101100100000
55959, 1101101010010111
28244, 110111001010100
58801, 1110010110110001
6711, 1101000110111
2768, 101011010000
37038, 1001000010101110
62782, 1111010100111110
38655, 1001011011111111
33733, 1000001111000101
6345, 1100011001001
23350, 101101100110110
46645, 1011011000110101
45385, 1011000101001001
13682, 11010101110010
26005, 110010110010101
58902, 1110011000010110
26541, 110011110101101
12590, 11000100101110
25757, 110010010011101
48243, 1011110001110011
41267, 1010000100110011
17958, 100011000100110
39589, 1001101010100101
61706, 1111000100001010
49330, 1100000010110010
62090, 1111001010001010
5185, 1010001000001
51862, 1100101010010110
1387, 10101101011
22098, 101011001010010
49879, 1100001011010111
20582, 101000001100110
65205, 1111111010110101
10258, 10100000010010
60493, 1110110001001101
53429, 1101000010110101
28183, 110111000010111
6238, 1100001011110
7803, 1111001111011
6824, 1101010101000
45844, 1011001100010100
34321, 1000011000010001
33248, 1000000111100000
29592, 111001110011000
2293, 100011110101
5909, 1011100010101
10842, 10101001011010
54386, 1101010001110010
19790, 100110101001110
58984, 1110011001101000
2952, 101110001000
46065, 1011001111110001
31436, 111101011001100
